id,cluster,k
SCIELO_f6e0a3899d8a89dc6158302bed7987e2,3,7
SCIELO_f6e2059d6344b023572601092da84f47,3,7
SCIELO_f8ab95a8878c5c11265560cd9d4c5972,6,7
SCIELO_f956fd3c71ac09d2254daf3b1c9e18eb,6,7
SCIELO_fa336ef1254369b137fec8f31f4e2c51,6,7
SCIELO_fa55084621bd563b7a0d5a1b6059a664,6,7
SCIELO_fabe537a9d4f634143ae3bfa10aa0a45,3,7
SCIELO_fb40a6c51659f7bcfef89d3c95ebfd04,3,7
SCIELO_fc2ddc7918e863f4dc1290adc501272b,3,7
SCIELO_fc488104570f053a2da8a971fd05600a,1,7
SCIELO_fde2af8135c9319710f1e6dd62e937f0,3,7
SCIELO_fe0dbab231dc8d5103fd8c2adeb66f88,1,7
SCIELO_fe2b2f417619b470769d4858e5a509ca,6,7
SCIELO_ff4fc1e666a3595283d21d71f34e19ea,6,7
UCHILE_03b92508d3961aaab65f4cfa09e39c61,3,7
UCHILE_048448a8939c96d67b0e2c7627a2d695,3,7
UCHILE_0575e7b2585cc999ca53f1a69ed8f9ea,3,7
UCHILE_068467a2bb812f478b747f8e23badb99,3,7
UCHILE_06998d88100a805ae5fd01ce9cee958d,3,7
UCHILE_088d703cc9fff16587500d7fda0fd690,3,7
UCHILE_09a4ebe0d114c5bcd0b8f695d9a98b0d,3,7
UCHILE_0b7b07a89e7f9725b28f6700534f6965,3,7
UCHILE_0bb8aee1106db1e3466171e9217977a4,3,7
UCHILE_0c3c89235884ff46c80ac01312600c39,5,7
UCHILE_0e2339d46418ee769ce38240eea376eb,3,7
UCHILE_0f00f5d5add3ebcd5548666a0d1433f0,3,7
UCHILE_0f4f6718f395e6c3aa015332ce255431,3,7
UCHILE_11b6ea9ac8dd1ed19c1216d17e46c2b5,3,7
UCHILE_12a0ecb837226af49e67a609a4bed165,3,7
UCHILE_12fe20ae51e005f453f3c71b0a228bf0,3,7
UCHILE_142ae00f3b388e5d5bb42dcea5f6e55a,3,7
UCHILE_1436f488711ac86898fb25658542df31,3,7
UCHILE_1479a39ce6339ed25398aae6b16f26a7,3,7
UCHILE_14f7d3880d615ee21f02172782e34978,3,7
UCHILE_166bf55bf445cde26e3a428233009ac1,3,7
UCHILE_16af998750b85c1f4b659aed4f9e1b1f,3,7
UCHILE_17e47d1bb3dd87c876e51ff87b8a6f3d,3,7
UCHILE_1a2b777b9856434fe8e1d0d9a1b434e7,3,7
UCHILE_1b9cdfaf196775e749e09c1a8cb8990a,3,7
UCHILE_1c1dbe4202b1f92da5c6500d0a2f01eb,3,7
UCHILE_1cabe60699196b131027ec3e4153c66a,3,7
UCHILE_1cb4ac3c0122065f88a8abb57a140895,3,7
UCHILE_1edba4cdce85dbe201f97660c5a32eeb,3,7
UCHILE_1f4aa7b59f5d53e09778317dbebb2105,3,7
UCHILE_20881e9edbae252f925741cff2691846,3,7
UCHILE_20be0a37deaa7ce8ad63171b94ab15c7,3,7
UCHILE_247b5b186cc1e5200684551e321e72e5,3,7
UCHILE_254b443b60f68ef2df601297ffe0d18f,3,7
UCHILE_254d0110df9a69194ce49a4e937b100c,3,7
UCHILE_25857c9a8d8be58da49fa2bd44fdf850,3,7
UCHILE_267e97f2f070a7cf003e7ac585def25d,3,7
UCHILE_26c87f751cb12a346ed0e7abc1a13fc5,3,7
UCHILE_2867238e7ce77f6c0ad9e49e9c005589,3,7
UCHILE_29c0fa0f999e67952316164f97c03719,3,7
UCHILE_2b8605bfe2c1ad4f6d57a3d90a92febe,3,7
UCHILE_2b9e8acd6ec49dd465aabd8c8ddc383c,3,7
UCHILE_2e52806dc28b9be2bbf96e51ac031271,3,7
UCHILE_2f348569e9191176fc79631d746750ff,3,7
UCHILE_301f8c88283e1da5b24323a4bd71fe1e,3,7
UCHILE_31943ac145da15404c93a53f99b59d81,3,7
UCHILE_31a85648d982ecbbe36fd71391068a75,3,7
UCHILE_31f2275e8093395f42048f843aa380ea,3,7
UCHILE_323be97e802de9db111f6088756c3aff,3,7
UCHILE_3445f3afa36a0b83915af4e54d5e4942,3,7
UCHILE_3448a0edfc41d7be3004cf0061b76e36,3,7
UCHILE_35902f0a7603d0b04d4e31a46762e443,3,7
UCHILE_35add3479b1ee168e85e195ac7090fff,3,7
UCHILE_364caa92056c1517c305af6e9c506556,3,7
UCHILE_370161694cfd00449d4a957d4c85744d,3,7
UCHILE_379ce6cf6c2f7eb3d919a1ed8eca9219,3,7
UCHILE_380db26e9ef85e6ae764c252e052aed4,3,7
UCHILE_3adb0fdb07e76a69e46f848b0979a042,5,7
UCHILE_3bc1a7679363486642e359f8cd5c181b,3,7
UCHILE_3bc4f55761920c5c64b3d21a336fd9fc,3,7
UCHILE_3c39519ac55eba22a823e1c989f2ba20,3,7
UCHILE_3e8ef89938143dc72262a95eecb94fbd,3,7
UCHILE_3ecc87a842656e792a4466d3bd15c42a,6,7
UCHILE_404f0e28d91ea9d21ee9428047bc3e94,3,7
UCHILE_40bf14151d6d88a32bb4d246402479a7,3,7
UCHILE_41f02aa8bd81c84518f2acd594c091f5,3,7
UCHILE_427d5c3d86196d530c1139d6fe3f938d,3,7
UCHILE_4331cbc4a5aa949ac33113ea367d3ab7,3,7
UCHILE_4556623b98a5ebc6f2660c350e1b40dd,3,7
UCHILE_47c9e432709ac72c25d83fa3dabb3766,3,7
UCHILE_47eb14dcffcd126325846c88a4903f40,3,7
UCHILE_4921641ccb9f1304747b12b502420524,3,7
UCHILE_4c35b2f1952f927fc2d202b2fa329d39,3,7
UCHILE_4d10a76c26c4d160f5c0a60e2eb7d892,3,7
UCHILE_4dcee47548ef3e59013c1c06953e2915,3,7
UCHILE_4e46271861444d39eda3709d7a16abcf,3,7
UCHILE_51b93a89500bf174329ce8810b69104b,3,7
UCHILE_51ef0188c81aceeb152ef368396b4842,3,7
UCHILE_5436b47efde87e2bd0c15aef0b6acbc0,3,7
UCHILE_560c905c044e88471d7c70a8152ea7ed,3,7
UCHILE_577a83c3ba09c0ad22199f0cb71b60e9,3,7
UCHILE_57814f6ac00d2ea6941f15fa3cbd3c3e,5,7
UCHILE_5861dd3f6aae34e0970163c8737bd7d0,3,7
UCHILE_5a3799191b7c8647d49134b97c166c80,3,7
UCHILE_5a86a76427c82c637be2fe875e38400c,3,7
UCHILE_5b18f505e2a6844be649b40539310cad,3,7
UCHILE_5b3bd31b6792ab93b06cba7a5d930e3f,3,7
UCHILE_5cef2f38e014d44416aee1a2c5de1c21,3,7
UCHILE_5d046ba91ac32342e8558a9c46c6ad7b,3,7
UCHILE_5d670decaba5705f28b81d10d96af76b,3,7
UCHILE_5e38d0f75989a24f21a3c37b48595374,3,7
UCHILE_5ea934020de5c10b18be5008b69911ba,3,7
UCHILE_5edef533391dd518fcad63d47e560da2,3,7
UCHILE_600ac9ada5c94c371cb8efa723b6e07b,3,7
UCHILE_6216c4152fd4a7aa78de827551af1791,3,7
UCHILE_63548b8058e73ffcb95ddecd6ac323bd,3,7
UCHILE_63754874e59644dd56005e38d4ea2319,3,7
UCHILE_6441203da4e58fb8ea53a1c188699392,3,7
UCHILE_64b6c5da78b9dc8c89328a07cf9f74d0,3,7
UCHILE_6713388fbb886e94ac5a71bdeeaea340,3,7
UCHILE_6765416c16bf1cb696d098a2209254bc,3,7
UCHILE_687c5bbf8a4d94e2eee580fdf6f953b2,3,7
UCHILE_6a06dc4ec44430ea96aaf27fbb227fe5,3,7
UCHILE_6c37dd2f068e973e5a8eefbf143aa667,3,7
UCHILE_6c86985b9d00ebce7c3e48c296a4ac7c,3,7
UCHILE_6d40468e14d153b0683295140d985bf1,3,7
UCHILE_6d5e638742b8e527cc68c00454da7684,3,7
UCHILE_6eb72070b48d25c2a0a3e31d960fb3cc,3,7
UCHILE_6f712fa29f913d14b5b355622c25b959,3,7
UCHILE_6f7640cbb58a31717768f9dacf6097de,3,7
UCHILE_6fa271ad3677d4f62058f307d7f65309,3,7
UCHILE_6fdfe455a3ef9e99a6dbfafe602942ca,3,7
UCHILE_70cd7b57708493a667928b12df88c714,3,7
UCHILE_73293f5c46e210abb8d2d44fbeca5906,3,7
UCHILE_7341a0e817bfa6bc7c2682d75a8bf23d,3,7
UCHILE_7432df821e0ab174a78d93a3c5100837,3,7
UCHILE_746a273c9dbde60449cf69277eb9b42b,3,7
UCHILE_7517a84f738414e7388b436a1f2d50de,3,7
UCHILE_75f44784b8fae16028dccbd0cc85c5f3,3,7
UCHILE_75fc8b5b28fc239eb81550aea0b1b6de,3,7
UCHILE_7739ed319c40463f003ea7244a72b279,3,7
UCHILE_7849a9cc88f7e0c90c06efbb7429ab4c,3,7
UCHILE_78912f80cb0dc2f4d1c6a4562b86d1c2,3,7
UCHILE_78a69bd18a7ba2d19e22db38fae48fd7,3,7
UCHILE_793c126e6d742e08640ef1a38b25077f,3,7
UCHILE_79f5b917efb28ec35047e98b129d74e2,3,7
UCHILE_7ad1d11aaef55c8f5492f1e3e53f7fef,3,7
UCHILE_7b9ee87dcdb2d2a77334075b8da1f726,3,7
UCHILE_7c684a3da42ea296d4772aa35ac33e76,3,7
UCHILE_7e2234679476692f2e27f5becc0711d1,5,7
UCHILE_8090c77ae9292aa3ada748656f69a961,3,7
UCHILE_81793325788c139f694cc4632d0bcc34,3,7
UCHILE_8234419c41ef679c7fc37d2bb4f5cd19,3,7
UCHILE_82847ca94d2e6339e4bf0a4a29d28f3d,3,7
UCHILE_840d692f5469a8fff95049edfceee35c,3,7
UCHILE_85efe47ef56f3b837ed971e6e326f5a0,3,7
UCHILE_8697e0838a725f8b2637cd1d55816952,3,7
UCHILE_87c7dd0438fd4ec73f85618f0ea9d67a,3,7
UCHILE_8a6b6092fd7fd7dfc871c8ba62b3a0ad,3,7
UCHILE_8b6a9f6bfe60d0f37fcd6b3b7e8ecf0d,3,7
UCHILE_8b70c3691a45a9e3e8765d035a53e815,3,7
UCHILE_9217a36c8783d69554779e863a373911,3,7
UCHILE_922021f26a5958caf9d06edaf92867fb,3,7
UCHILE_9390c53503eecf4a629f46a63aa7ab23,3,7
UCHILE_9413eb8d19dae469d90fa5b1cc7de24d,3,7
UCHILE_944979dd26972b852045848cef4b7643,3,7
UCHILE_94c1d5ea3ae6778ee32848260f2c2173,3,7
UCHILE_96893b03471adcbddddfbd72073f2841,3,7
UCHILE_98e4c61bdf1d1eece640ea2d37fde9ed,3,7
UCHILE_992cc85d40509a93945684a9e84d64d5,3,7
UCHILE_99d21b4bdd4f2f51af80870b1be84ae2,3,7
UCHILE_9b3dcd8705045aaf59fb7dfbf5f9d45f,3,7
UCHILE_9bdbcc90346b020fd9169d1e671be24f,3,7
UCHILE_9c3e7c1df4b0f4afb55650375a5e1d66,3,7
UCHILE_9ca8ac9cc3aa10ee39df4da29ac81058,3,7
UCHILE_9d392f6b1558e38ae4a0f28c5de6d313,3,7
UCHILE_a1fb74f64420feb94e4b1971604966b1,3,7
UCHILE_a225432133ab315f3aa54132a12eb698,3,7
UCHILE_a332d1eab75c594e3ffd1f27210e171d,3,7
UCHILE_a335a2f794c9e5b38ec29b37be616682,3,7
UCHILE_a4b72b2f80874c0f30fa8be511d530a8,3,7
UCHILE_a53e199abe43f36350714d005243ff92,5,7
UCHILE_a5582aa3f31f511f344e1dcacf23e596,3,7
UCHILE_a55916a212b73df5c8582038482adf41,3,7
UCHILE_a679962099f68a9611099bf6c3bc5fa7,3,7
UCHILE_a6b4156862f5be2e8bcd4d871cfbd7b2,3,7
UCHILE_a7ed0569a95b0f6e334314ce5d3e2b6d,3,7
UCHILE_a862ca87be348ce5f7714309fdd22e97,3,7
UCHILE_a8d1892f2fc87881e62f0e1322a81cf3,3,7
UCHILE_a9be1065c7c268d1b17d81f079d4d497,3,7
UCHILE_aa8fe92838874543508cef755e9287e7,3,7
UCHILE_aa99d3b47dfa8aec9320204d158ba7fe,3,7
UCHILE_ab37ed5383a3690983962c582f60a137,3,7
UCHILE_ab53c2fa5711fefef613cf9c1215842e,3,7
UCHILE_ad5c653bd5523067c577bcc11125d104,3,7
UCHILE_adb7901d01994430c56f666884f88091,3,7
UCHILE_ae892a57dc2af1fecf1094236479f7ff,3,7
UCHILE_afe7d7380fc0c2f6983ce65232573c8b,3,7
UCHILE_b0933e6a159a3d2184404a33591e0de8,3,7
UCHILE_b0f0b71ff978e63f182eb13f505d2a78,3,7
UCHILE_b1cdfd7aa9764165754dade01e30346d,3,7
UCHILE_b23207a1680c570f4945e0ed21477fcb,3,7
UCHILE_b2676a33064660976b31c768547415dd,3,7
UCHILE_b2eff4975900837e2f578c0a82242dd6,3,7
UCHILE_b4f4d4c730a94b325c42e3a3ef020012,3,7
UCHILE_b5a2bb7e8165baf55abb36578b125ddd,3,7
UCHILE_b5b7e157a3b50ee8a9d60d5ad9a73808,3,7
UCHILE_b68822718d5a57ff782f5d5f5ff21cca,3,7
UCHILE_b70bf5e3cb2123c7cb4c5d8e67da696a,3,7
UCHILE_b769ff586bafe5eda2b9ec1930c7d857,3,7
UCHILE_b7d899679a4b3272e0242683d928e058,3,7
UCHILE_b8b5a15471a96d7ec209bec8531f35b6,3,7
UCHILE_b8b910f9e1cee9a29df067a4f0b7d38b,3,7
UCHILE_bbe14441d447871b88bcb6b5c16ef98a,3,7
UCHILE_bc27574e5629f5f016c1b64426381006,3,7
UCHILE_be28d820afb323a96dfe1c0231e918ee,3,7
UCHILE_bfe04f33c47cdc55c053a2d5de592ce0,3,7
UCHILE_c0b7a2c7af914db3322a58729f330919,3,7
UCHILE_c397409ba868c892257ef46170353f76,3,7
UCHILE_c3de819e400782082af1a8f1f01bcaef,3,7
UCHILE_c4306038b9654f93babbf05bd96d3c77,3,7
UCHILE_c4ed132e6dfb175dd4bc751900db75bf,3,7
UCHILE_c567a04c3bdf8e48175c045683a57a5c,3,7
UCHILE_c831bc26b0c6c7ca69485854c6911c7f,3,7
UCHILE_c8fecfaaa206d82f0ba0c530be9264c6,3,7
UCHILE_c913f8656c71704b17d92dbacde81514,3,7
UCHILE_cab5b910168882897df51dad92aed20a,3,7
UCHILE_cb59b2eb8686cd5d3464e926c56a6a50,3,7
UCHILE_ccf4f3b2b4a052b38eee783e815acd65,3,7
UCHILE_cfe3c08e812edc0f54f36f210998f693,3,7
UCHILE_d00ba29a9080d0daff371825f3cb8c01,3,7
UCHILE_d0de3eede6751a2db668b9a0fe282095,3,7
UCHILE_d12cea1e7aaa9ccb48d8b889a7967bc6,3,7
UCHILE_d207d33b9b7608300255a81c6eee2f2f,3,7
UCHILE_d30d6264b05493a4ea8da3d687177e5d,3,7
UCHILE_d3713f83b92f3af629bfe1f65cbb0b54,3,7
UCHILE_d4daa73d278866b8ea33bdc49bc6802f,3,7
UCHILE_d5699adda8de9e50ebd676dad1e95860,3,7
UCHILE_d5a17c32ce59f7dd503191ef58c48d30,3,7
UCHILE_d61b70b1c0ff0098d4e6e03baa611106,3,7
UCHILE_d6ef4d93c786aebb0b426ce3f469db07,3,7
UCHILE_d74aeaa821d67a2a0c43e9f9726b2de3,3,7
UCHILE_d77157f990c2dffbd4e771d6472070c9,3,7
UCHILE_d7b26a0884e9a70ccecf86acb1a80330,3,7
UCHILE_d881abfad6a4c429ac91960b08fb2cc8,3,7
UCHILE_d9e079e165f2d125d20058ad44af180d,3,7
UCHILE_dab7ba46b9957966e81ec516f634374f,3,7
UCHILE_db5d28fd72b4f5ca46d908ee3782d4e0,3,7
UCHILE_dbefcfbc28f615cdb7f086e4b3990740,3,7
UCHILE_dc30ac78e10d11766260f0e6f2d26988,3,7
UCHILE_dc819185a601d65b96e8b1f1f79f0b05,3,7
UCHILE_dd9c11859eac5750e60a3811fd416eaa,3,7
UCHILE_ddba25166e8bd06e9ce553967f17fb62,3,7
UCHILE_de1a6ca9ce51b5229dc73b998c908226,3,7
UCHILE_e2247c258864a8181dba70adafd54062,3,7
UCHILE_e2c0304d803df1751f2494878b712222,3,7
UCHILE_e2c4078bd9b00b483683c7c86fff0766,3,7
UCHILE_e40084fd2807aba64fe9b1a20c9530a8,3,7
UCHILE_e563ee56e136ca50f8449586e0897851,3,7
UCHILE_e6df816dce424bf3db57315e5a448de4,3,7
UCHILE_e801b185e0464f2e4529aaf4b34a6e23,3,7
UCHILE_e8a040d1c28fe37967c7c0abe30477fb,3,7
UCHILE_e8ba0cafdc0335eff2f5dd221c245bcb,3,7
UCHILE_e97dcfd746ab69820a98fa8c16505c54,3,7
UCHILE_eff186576af257b5c84c10f48b75aeb1,3,7
UCHILE_f05ad3a29e17be2c5aa67ca31572daf2,3,7
UCHILE_f0ab6bba509e276101991b95a620de46,3,7
UCHILE_f0f7367667cfa53518c65d6626aabdb5,3,7
UCHILE_f154b17caebfddcea7a21124ffc6a405,3,7
UCHILE_f1e7eb84b64745b08c702f1bad114849,3,7
UCHILE_f3baf956fa35b98446fb74d05dcbae00,3,7
UCHILE_f4a2c932ed048a52b7544d076d8a904d,3,7
UCHILE_f7c1e2e1625d032159800ca5cb6adabf,3,7
UCHILE_f8ab3cd3bcd1227f2d8af084506fe05b,3,7
UCHILE_fc0c37c9cac2f5dacfa0d8bae8b02b63,3,7
UCHILE_fc154ea85ec3870e2bdfc3a1c83bb660,3,7
UCHILE_fdf2929b94303ed1ca8a386538afbca1,3,7
UCHILE_fdf6825922fec1e6b4b6a7ed3c296ccc,3,7
UCHILE_ffbf0ae67a122429e4d77b8d8e42128a,3,7
UCM_022d0b178a5770060f09d380d3578a9d,1,7
UCM_05ddb22493a8af1abd20b42490e42600,1,7
UCM_07a1084bb7a2d46836da25024974d210,3,7
UCM_0b43e945d1f399642437641598275578,1,7
UCM_0c7c80766311579828cacf41b89b6fe8,1,7
UCM_126f3db5b2463c698712e18c69c6ced0,1,7
UCM_1347ec87da3b6b2ac2fe190c5b8db71f,6,7
UCM_1741fa7cc2d8f579e4f5350c0a817ae0,6,7
UCM_1cf103fed8fa25a251c6b7466ec1860d,6,7
UCM_2c2398983fbade59984d71a128ed48c1,1,7
UCM_3049d4d0f2c0195750b639ce8c5a3bfb,1,7
UCM_3bcf11da5189f04d53890eddaf5bdef3,6,7
UCM_3cb093642bddc4371de42e1f2f1c13a4,1,7
UCM_3dd3e0b5aa105d169aa82d40c8f395cb,6,7
UCM_3fcbfeebf7ed38da24346f8709399d8a,6,7
UCM_41a77c6b021207613552e8b09ff95872,1,7
UCM_441d3badf71b30d0be367b7d4d281475,1,7
UCM_558e451984230820f73d843f1431bfcd,6,7
UCM_5e03c9c5184c66e3f98c23641af8f226,1,7
UCM_60c33c1bb28d0c981a2be1cd2bce31b2,1,7
UCM_660a8088d7b004db89db586d26aa3632,6,7
UCM_66580d838872824ea25cb2cebc52d05c,6,7
UCM_760e6fcde8aa40f5318b271b73d9242a,1,7
UCM_776df2ebca045748ce441dcc5b9c39c2,1,7
UCM_7a1675e16fe55a9b9aa880fc62574390,6,7
UCM_7d1d60ef7b8674ee74e0ea5a2f134332,6,7
UCM_7e3090b5f90450285ed1ed827008f5e9,6,7
UCM_808d82f0b6afb2cb39952965f02ce9f1,6,7
UCM_83ab06adea55fc6de7e05299aa35b37f,6,7
UCM_87cd053cc661219c556b83ee65c57e29,1,7
UCM_8d57e1d502eeeca1cca1c6adc41c519a,1,7
UCM_8ddd113058e1b76925ac2933ef335904,1,7
UCM_953c89994db757ba041a0f37f5c2f71a,6,7
UCM_9829569117c236fd5835213d615c6e38,1,7
UCM_b49479e47a553b567104bf5373953d47,1,7
UCM_ba0aff0fcb29702649d32bd3f01a2dd9,6,7
UCM_bbb8f1d99405663904a82c73a50cc86d,6,7
UCM_bde0f78eaa530408350de4ce298900dc,6,7
UCM_c6e5ab96e7318b2a33c1e189409384a7,1,7
UCM_cc90bff8668e089aa5023ff01f92f378,6,7
UCM_cf21a299289924094cb6d604e5586759,6,7
UCM_cf2fae3c27b1c09a76db4b20173502b8,1,7
UCM_df63ddbbe18bd1383ae55b6eb8da9097,6,7
UCM_e140c248e7d931b77c5c758656fb5b21,6,7
UCM_e159ef8a11797b4e726448f3139eae35,6,7
UCM_e2fdcf4a2ee6eb437e4b044587e832e5,6,7
UCM_e4a1b3275a3d5e069a64f491c714647d,1,7
UCM_ed7d04ed11b7966620de1e79e81d9279,6,7
UCM_ed87e9dc3adff4bc745f20f4756402cd,6,7
UCM_ee34e578c7331d249fe959bebd1be94d,6,7
UCM_f256cc47ed53b7f0905b945edd11c3a3,1,7
UCM_f3e01da107ccffcd9e3a7ba87f2662ff,6,7
UCM_f444d54b758d6d4c6afbd4229ce86b4b,6,7
UCM_f5f67c1dd4ed92f121e58a2d6babf7ef,1,7
UCM_fb43013e8e9ff594204d9e9cd4798b7a,6,7
UCSC_00964acace2bcaa84eb92ad430c9598f,1,7
UCSC_0237aa3f9cb167da8b90defb3a5155cc,1,7
UCSC_041a5c43fcb3478896ba3b3738fc81ac,6,7
UCSC_05048af59eb3b1fba4f5ca19678431a6,6,7
UCSC_0666c09fc29b800d61ad1ede8fe632ec,6,7
UCSC_07309065900f65f5ca0652410258aa7f,1,7
UCSC_084e79e9a1b0a62ffd0adfd3e9668865,6,7
UCSC_09235b0da9c2ee19118b7d9947b1e90a,6,7
UCSC_0a1b472f2a610346d01e76ff6854b64b,1,7
UCSC_0af4ad0f68afbb749517eedb615d8244,6,7
UCSC_0bb92cf69c4332317befb20d3f4fbd29,6,7
UCSC_0f6261d287ef82cbe9167fcdf494b287,1,7
UCSC_0fbfac21074f46e06367673fd662ef96,1,7
UCSC_112d4ab53aba708db0c6e46d6b42e8a9,3,7
UCSC_11912db331e9818984e790516f395a7e,6,7
UCSC_1408d76177a2e24af298ad7a52120262,6,7
UCSC_1528a660497d59c5c334e8c3c1989269,1,7
UCSC_15cc0255d75d3e3f7755fa519e7cf493,6,7
UCSC_198adee90d7f20d86ff8d88d1fd1bd90,1,7
UCSC_1cb33ceb88c001adab07713266e07f46,6,7
UCSC_1dd19b44513013c91fac0f00a71046a3,3,7
UCSC_23d0bfa40702a6d7e10b3b44331b88e0,3,7
UCSC_2635b6108e1912b6edfc088a902ec829,6,7
UCSC_26525f56da9f6ce34bde1ad98a451366,6,7
UCSC_2b2ef37df727f2295375b86d2437bf64,6,7
UCSC_30d993aa35eed3df7e731bd50097db31,6,7
UCSC_31ba492478ac41a13a88051228083608,1,7
UCSC_329db98b9756d94e52149aeee218c54a,6,7
UCSC_35ae025d23f6da8c92702106a2646c0b,6,7
UCSC_35d4b6b9e1cc9f55ced6df33ed7296f8,3,7
UCSC_36f1f67405f7d4d65ca53292d0964117,1,7
UCSC_39c0df96aca1eafa197f9c06fb81c105,1,7
UCSC_3a74ea329e68b7517e23e9f73c62d41c,1,7
UCSC_3b0b629b7da2b9132771633aa1b0aa7a,6,7
UCSC_3dd3f1e57bd3dcc3b8e365b986a76948,3,7
UCSC_40679f836d7dda45ed0fe974a4ec3e49,6,7
UCSC_47a7e3f9ff5989d82a2728696aac1187,6,7
UCSC_4a4419314a9b2e2efb057226dc67ba3e,6,7
UCSC_4f830b790bf715e7f27d487ee4dc99fd,6,7
UCSC_5166761cf72307a7e078ba14b1234227,1,7
UCSC_51c45c837341f676ad27f2c5727092bd,6,7
UCSC_53df8cc696b1c6e42852a51ed1314208,1,7
UCSC_54e3c7472885739a9d549a375a6691e6,6,7
UCSC_5cf8c3ec83a1f779779d0573243d2ca8,1,7
UCSC_5dafcdda0e0f0e8af0ac867fd6e83e98,6,7
UCSC_5e21a8d1309099ee4cf16f3870aee19f,1,7
UCSC_5ed35d7f6df4f8c7c673efbdb22bb437,6,7
UCSC_621f75042e8c896a758070e09eb43e66,6,7
UCSC_6396dbdabf0a17c0002fa3268f62b932,1,7
UCSC_63c9ad1f6b2ecd011620af488738e9e6,6,7
UCSC_64bac4c43b0d2897a6111f8a59c3972f,1,7
UCSC_6754cfdb86907b2a363ae70ff6fa84ae,6,7
UCSC_6e55eb6f0a4df39be3798199126e1f5f,6,7
UCSC_741e813aaf302bd5ef86a7704ea4e899,1,7
UCSC_74e5d951d12778e7967e0136924d6abf,1,7
UCSC_75886d47304dbff90722a2ec878c6d9c,6,7
UCSC_79c695efc0e54ae39b61c6ddf19f76d6,6,7
UCSC_7d9cf3b218f29a5862e0b1c5439c2214,1,7
UCSC_80865783313e1eac0ba26eeda30b82cd,6,7
UCSC_819e696537de89bbe182c25619d9f6d6,6,7
UCSC_84aca7ffbe80c8e702a37d6c9633243e,1,7
UCSC_87ab5a1df3fea05d00ae4769850ad444,6,7
UCSC_8a0713e5ed1290cfbb6f894028d4ce7c,6,7
UCSC_8a3c601ac401a57888e2e760f1dc2ff5,6,7
UCSC_8cb48b6edd36dd3ac041c220efe81858,3,7
UCSC_8e569c2f536b2916e70be163f3cb5a58,6,7
UCSC_9241a12f6ed35e436f38c150c1cc5d9a,1,7
UCSC_924f2cc069080042a7e042e6f360874a,6,7
UCSC_950e4261c55fc7de295b8816900b4aea,1,7
UCSC_97458659dce729c0297326746a4b7360,1,7
UCSC_9a8173b1f73dbe99ca9a5535e48fe54b,6,7
UCSC_9beb7d8e57387d8d4922de4fc7655b77,6,7
UCSC_9c3597a7b68a859981dd708237ec2bf7,1,7
UCSC_9dd9313af26246573becae5418e3e097,6,7
UCSC_9f7e399fa50430f111c5eb5ee2a87389,6,7
UCSC_a02588d3b3d8b0660994ce00dc91ceee,1,7
UCSC_a04f4364908acfd1c843e286c0fc265e,6,7
UCSC_a1a8ab2b6e193702c07c6653a05cb98a,6,7
UCSC_a2f0d7b587fdc4b7324a1ceb96a60d23,1,7
UCSC_a3d4512b2270fbf5893fbd0695122300,6,7
UCSC_a4ef3b63eb3a29820be6dd432a673c4a,6,7
UCSC_a67728ba6f61a8c6f7b987d793a25211,1,7
UCSC_a6ba1ab4a03878ac89848b9e4fa6f8d3,6,7
UCSC_ad162edf351a33efd86ce9aa5692fd04,1,7
UCSC_ae434f98f0e7c04e60cae3e94b8b2551,6,7
UCSC_aea8599670edf5f5586b7492a7ccb170,6,7
UCSC_af6939115f019b19866970b1efa055c8,1,7
UCSC_b133604c2f45192eafa9abf935682125,3,7
UCSC_b1b32ab1b0e57ae3b828636112e835cc,6,7
UCSC_b65ee5dec11f21861d3a3daf3b586717,6,7
UCSC_b68fe44a73f2fd89cc8da962591270bf,6,7
UCSC_b8750f57da2a82eb053e5e590bd5c2fe,3,7
UCSC_ba31ad516be8210111ea3be3d2dfdfcf,6,7
UCSC_bb1d6e5b6242a8e154f9524b41880e5e,6,7
UCSC_c42260d144c5c36800d1b0df93c4248a,6,7
UCSC_c658fc652d923296a12327fcc142766c,6,7
UCSC_c74ceffafe22935d31155c2b37efac4f,1,7
UCSC_c866fea58296d848ae7889703f26b88b,6,7
UCSC_c9d1adde7bd1d1bc582df59553a43122,1,7
UCSC_ca97e807115aac2e8403e7286a2165be,6,7
UCSC_cabce1cf8c8f34f52dd99b5b85a15336,6,7
UCSC_cb061a75a9a3f68f65911462c099b90c,6,7
UCSC_cea97c04a9a76d34b50a2efe5f8ff295,3,7
UCSC_cf50c34d5b2e0f2664444a1ef6d2a2b1,6,7
UCSC_d319269d40b4f942c4ff5936d228ab4b,6,7
UCSC_d5897fdcc25e53b32cf3f2dc797768fa,6,7
UCSC_d793f7841beaff8cb1904d9ac96b2170,6,7
UCSC_d82ba5cec7b176491271437667635f52,1,7
UCSC_d87cf9caa421b9f1506b3bada0a4d3b4,6,7
UCSC_d96e63b5bcb744f160c2a6faf6b98e7a,6,7
UCSC_dad940ec1ed8c08f7a2364c381bcd228,6,7
UCSC_db1c442a5096d252d30017339635d7b9,6,7
UCSC_dbc1ae89f0f4b7788dd201de2597d72f,1,7
UCSC_dc934429598bd230f1d517097fc65f44,6,7
UCSC_df60e3b92aab0fd86548d5e253437f93,6,7
UCSC_e1a7b9e5338afb100cea632161b0358c,1,7
